time,id,data,label,type
1536575345.80646,501,17095664250862436838,1,Fuzzing
1536574399.822528,249,68116944363978752,0,Normal
1536575039.004386,455,824600166463,1,Replay
1508687378.150959,390,13040449018930986,0,Normal
1508687482.584026,1379,15952,1,Fuzzing
1508687516.159137,502,2170875914651500542,1,Replay
1508687448.964925,144,0,0,Normal
1508687304.98144,666,903829894212093422,0,Normal
1536574352.103195,197,6937119636746027537,0,Normal
1536574274.801799,241,4299161600,0,Normal
1536575193.817579,197,6016756184151223811,1,Replay
1536574151.356523,1105,0,0,Normal
1536575112.000503,193,8087714382812101779,1,DoS
1536574436.122269,211,3173792046456508422,0,Normal
1536575288.284602,456,287948901175016449,1,Fuzzing
1508687514.226894,302,14735774126845198080,1,Fuzzing
1536575135.560926,499,15360,1,DoS
1508687483.378219,535,10710377125904480,1,Fuzzing
1536574148.485346,485,6701061920092324575,0,Normal
1536574627.962928,201,9229117028965552135,0,Normal
1536575135.22718,647,0,1,Fuzzing
1508687392.090602,1196,128,0,Normal
1508687345.252992,668,1105087431629078527,0,Normal
1536574870.832492,1105,0,0,Normal
1536575236.759469,241,4299161600,1,Fuzzing
1536574489.637001,193,259032338072404656,0,Normal
1536575193.407434,241,68401653350400,1,Fuzzing
1536574808.847873,961,533103710285332480,0,Normal
1536575000.899798,647,12648448,1,Fuzzing
1536574878.844803,419,9223372036854775808,0,Normal
1536574512.487705,455,1099461296191,0,Normal
1536575090.449962,451,476825890501689347,1,Fuzzing
1508687375.962848,302,14807836122687733504,0,Normal
1536575028.895172,562,0,1,Fuzzing
1536574922.91739,241,4299161600,0,Normal
1536574969.774012,485,6629424476851274106,1,Fuzzing
1536575070.29677,309,72068772110930462,1,Fuzzing
1536574553.004505,209,18014948248583936,0,Normal
1536575156.770609,562,0,1,DoS
1536575320.979612,452,2838043530859907071,1,Fuzzing
1536575228.476834,417,71745019125760,1,Fuzzing
1536574459.642322,985,563,0,Normal
1536575202.957957,455,63,1,Fuzzing
1536574574.065021,452,2838044097799456708,0,Normal
1536575263.428214,451,482173979482652672,1,Replay
1536574643.363701,499,8436736,0,Normal
1536574320.424385,193,2451735021544210808,0,Normal
1536574325.236543,453,3304001527069606309,0,Normal
1536575028.647781,417,71745237235200,1,Fuzzing
1536575287.67982,647,8519680,1,Fuzzing
1536574959.622349,501,17077649851816083748,1,Replay
1536575027.172009,417,71745237234688,1,Fuzzing
1536574201.358964,241,4299161600,0,Normal
1536575253.377608,451,482173910765273090,1,Fuzzing
1536575141.386129,211,3150957388970921986,1,Replay
1536574640.642895,479,9302185030333759488,0,Normal
1536574332.665566,562,0,0,Normal
1508687375.109848,532,64510,0,Normal
1536574322.636004,456,14123006960751950846,0,Normal
1536574504.047034,209,18014948248583936,0,Normal
1536575043.354941,562,0,1,Fuzzing
1536574748.998876,753,840802812096,0,Normal
1536574097.315552,456,9511320942324628479,0,Normal
1536575018.755131,389,6148,1,Fuzzing
1536575168.719625,532,2199593624607,1,Replay
1536575227.166781,389,7165,1,DoS
1536574063.282947,1017,2237903228942885,0,Normal
1536574208.073411,485,6629301331548963082,0,Normal
1536575283.991823,485,6701058621490332376,1,DoS
1536575233.486104,197,4673687084006268185,1,Fuzzing
1536574187.572133,562,0,0,Normal
1536574201.807518,451,501314587136635904,0,Normal
1536575307.302426,201,9515362742773551104,1,DoS
1536574953.200919,485,6629350534694306039,1,DoS
1508687454.676399,394,3765032682564878336,0,Normal
1536575267.978543,452,2838043526564939775,1,Replay
1536574796.303365,201,9515350678210416640,0,Normal
1536575158.355186,485,6631389029319311680,1,Fuzzing
1508687316.197083,502,2170878186685333502,0,Normal
1536574158.34275,455,1099461296191,0,Normal
1536574224.284173,453,3180434291476399614,0,Normal
1508687414.479248,1623,0,0,Normal
1536575193.458799,528,0,1,Fuzzing
1508687484.437404,502,2170878195275268094,1,Fuzzing
1536574948.102933,485,6701343532440879868,1,Replay
1508687315.597096,502,2170878186685333502,0,Normal
1508687333.849737,710,281474976710640,0,Normal
1536574513.38967,844,17490309673624928296,0,Normal
1508687542.701259,1397,16404,1,Fuzzing
1536575315.745671,866,0,1,Fuzzing
1536575262.051855,211,3163675384134766592,1,DoS
1536575307.658385,977,76279718689975871,1,DoS
1508687485.184792,1196,128,1,Fuzzing
1536575228.776301,201,9231201702642716674,1,Fuzzing
1536574158.984875,479,9302185030333759488,0,Normal
1536574475.898805,249,0,0,Normal
1536574808.816345,866,0,0,Normal
1508687520.81783,532,64510,1,DoS
1536575000.152872,298,67677633634119808,1,Replay
1536574959.177531,389,6144,1,DoS
1536575237.127773,417,71745019124992,1,DoS
1536574836.582619,389,6169,0,Normal
1508687342.63253,502,2170878229635006462,0,Normal
1508687494.51652,144,0,1,Fuzzing
1508687293.515774,502,2170878195275268094,0,Normal
1536574130.694255,489,7881359745024000,0,Normal
1536574983.76659,456,14123006960751950846,1,DoS
1536574270.099916,564,0,0,Normal
1536574746.573965,241,57178903805952,0,Normal
1536574660.970057,209,36029621619195392,0,Normal
1536574332.214701,455,549739036735,0,Normal
1536574879.30179,562,0,0,Normal
1536574003.95415,417,71745238728704,0,Normal
1536575285.616845,311,2018070025991890952,1,Fuzzing
1536574997.124684,0,0,1,DoS
1536574041.625513,309,144126366148858390,0,Normal
1508687426.80269,1362,4,0,Normal
1536574053.291064,201,9233220393257406465,0,Normal
1536575254.177846,417,71745019117568,1,Fuzzing
1508687426.078523,852,1797499201274249216,0,Normal
1536575243.429999,501,16285016317398876437,1,DoS
1536574758.290285,201,9515391330075873280,0,Normal
1536575324.228317,249,0,1,DoS
1536574010.67971,417,71749416124416,0,Normal
1536575278.820992,241,11098199687168,1,Replay
1536575330.857267,241,30816394543104,1,Replay
1536574942.244746,249,141018963332038656,1,Fuzzing
1536575055.442974,197,3719075257228451061,1,Fuzzing
1536574565.015419,479,9302185030333759488,0,Normal
1508687483.860577,532,64510,1,Fuzzing
1536574407.238843,707,512010163822019328,0,Normal
1536574544.23747,249,0,0,Normal
1536575130.351172,489,1140536666024902656,1,Replay
1508687536.222449,394,3350678151486504960,1,Fuzzing
1536575045.993665,389,7092,1,DoS
1536574066.732331,500,0,0,Normal
1536575343.722723,562,0,1,Fuzzing
1536574307.93425,417,71749314084864,0,Normal
1536574641.447176,485,6701337759988056758,0,Normal
1508687344.17091,394,3602879731860766720,0,Normal
1536574035.944298,1105,0,0,Normal
1536575215.203557,707,505536235062701568,1,Fuzzing
1536574064.479245,211,3181468780807131136,0,Normal
1536574391.51245,456,14123006960751950846,0,Normal
1536574315.008773,417,71745019129856,0,Normal
1536574888.522476,562,0,0,Normal
1536575222.08133,1417,13271676090971599049,1,Fuzzing
1536575057.473772,456,9511320942324628479,1,Fuzzing
1536575131.928534,309,144126366148858400,1,DoS
1536575227.367637,298,67677629339152560,1,Fuzzing
1536574783.795086,456,4899634923897306112,0,Normal
1536574615.940494,500,0,0,Normal
1536574124.833968,209,36029621619195392,0,Normal
1536575027.133729,249,54324670505156608,1,DoS
1508687511.7088,502,2170875914651500542,1,Fuzzing
1536575038.16496,499,12647424,1,DoS
1536574298.019686,201,9230551903618797569,0,Normal
1536575222.426284,197,2408746413624768766,1,Fuzzing
1508687363.911296,535,18014433046456640,0,Normal
1536575014.896709,249,54324670505156608,1,Fuzzing
1536573991.889913,197,8127897900345789298,0,Normal
1536575083.592192,389,6144,1,Fuzzing
1536574087.705715,417,71744918847488,0,Normal
1536574534.733862,499,12647424,0,Normal
1536575097.002109,455,824600166463,1,Replay
1536575132.302821,866,0,1,Fuzzing
1536574272.729277,485,6629900633484821015,0,Normal
1536574677.263686,201,9233960377518133250,0,Normal
1536575336.722731,489,3377759850135552,1,Replay
1536574599.587911,249,141018963332038656,0,Normal
1508687378.431955,1619,88064,0,Normal
1536575103.461302,197,15091465248849775738,1,Replay
1536574986.433116,352,767921008131,1,Replay
1508687431.557218,852,1800313951041355776,0,Normal
1536574934.847609,647,4390912,1,Fuzzing
1536574720.117982,452,7882075998345233405,0,Normal
1508687512.479214,578,1099243061261,1,Replay
1536575005.657903,211,3205978025673887772,1,DoS
1536574260.188597,562,0,0,Normal
1536574882.800399,197,2350149719515115807,0,Normal
1536575281.043887,193,9445012082602350943,1,Replay
1536575270.124968,456,287948901175016449,1,Replay
1536575241.176334,211,3177207117006245888,1,Replay
1536574075.958502,500,0,0,Normal
1536574650.751381,456,287948901175016449,0,Normal
1536574318.57032,211,3211603152377745417,0,Normal
1508687543.4805,390,11408792291128618,1,Replay
1508687481.987382,394,3602879731592331264,1,Fuzzing
1536574272.156587,193,3517698466745557692,0,Normal
1536574867.510705,197,15220282575190919672,0,Normal
1536574891.142705,386,12154653543831175168,0,Normal
1536574888.592996,753,413933985888,0,Normal
1536575003.255038,0,0,1,DoS
1536575180.419172,532,6693201603637,1,DoS
1536574350.986722,453,3262343286335014309,0,Normal
1536575154.57001,508,18406494178537153202,1,Replay
1536575303.71516,211,3167312598664286208,1,Fuzzing
1536575197.175287,249,0,1,Replay
1536575161.078844,193,8246544219081573907,1,Fuzzing
1536574998.436755,0,0,1,DoS
1536574408.771321,455,549739036735,0,Normal
1536574973.949974,501,17077649851816083747,1,DoS
1536574100.804392,193,17507248545470562402,0,Normal
1536574078.466538,456,4899634923897306112,0,Normal
1508687528.168119,695,3774873089,1,Fuzzing
1536575100.901233,197,1162086096436963065,1,Fuzzing
1536575092.968373,497,12540836112500785266,1,Fuzzing
1536574338.190963,298,67677629339152512,0,Normal
1536574567.974106,209,36029621619195392,0,Normal
1536574362.963621,456,287948901175016449,0,Normal
1536574644.976763,1105,0,0,Normal
1508687469.405973,198,9091501012413884582,0,Normal
1536574965.858904,761,7600924017034752,1,DoS
1536574529.926118,456,4899634923897306112,0,Normal
1536575122.25057,389,6181,1,DoS
1508687477.837703,668,4294967295,1,Replay
1536575239.88663,481,69872,1,DoS
1536575240.096038,455,549739036735,1,Fuzzing
1536573979.250952,456,14123006960751950846,0,Normal
1508687284.870263,302,14303435164787670784,0,Normal
1536574184.557296,451,525521821682912770,0,Normal
1536575126.700914,455,1099461296191,1,Fuzzing
1536574384.784644,866,0,0,Normal
1508687292.125677,502,2170878195275268094,0,Normal
1536575189.351616,419,9223372036854775808,1,Fuzzing
1536575057.562754,193,17550260995824585997,1,DoS
1536574867.847319,961,533103710285332480,0,Normal
1536574717.101866,201,9235571149469913120,0,Normal
1508687314.49504,1116,0,0,Normal
1536574364.692728,193,15187055612966861112,0,Normal
1536575046.404867,761,32370777802151693,1,Replay
1536574476.640039,453,3172271392597868544,0,Normal
1508687366.053061,198,9421673307579132438,0,Normal
1536575176.778479,209,18014948248583936,1,Fuzzing
1536574970.692414,241,68431718121472,1,Replay
1536574256.960657,500,0,0,Normal
1536574185.585085,501,16429201874218909978,0,Normal
1536574949.027591,197,10436285438783387329,1,Fuzzing
1536574320.436514,452,27797900218073088,0,Normal
1536575215.011105,485,6629325314260468184,1,Replay
1536574042.40873,528,67109374,0,Normal
1536574033.53144,452,27797775664021504,0,Normal
1536575211.22801,456,9511320942324628479,1,Fuzzing
1536574814.172596,311,1441609681451689992,0,Normal
1536575216.553108,479,9302185030333759488,1,DoS
1536575114.510414,211,3173146607646412802,1,Fuzzing
1508687291.8862,1623,0,0,Normal
1536574501.943354,481,7360,0,Normal
1536574943.908719,761,27867152404971527,1,Fuzzing
1536575241.388574,249,141018963332038656,1,Fuzzing
1536574393.602203,489,13510859013292032,0,Normal
1536574981.258349,249,268527127781965824,1,Fuzzing
1536575270.989152,211,3280858090907373569,1,Replay
1536575340.258589,979,52671006627484928,1,Replay
1536575115.053248,501,16285016317398876433,1,Replay
1536574560.263097,241,43984764272640,0,Normal
1536575021.531491,497,12540836112500785266,1,DoS
1536575004.017694,0,0,1,DoS
1536574209.785952,1020,5226464181693217653,0,Normal
1536575157.618669,193,1164692610082653069,1,Replay
1508687557.213679,532,64510,1,Fuzzing
1536574585.413724,456,9511320942324628479,0,Normal
1536575151.403027,647,12648448,1,DoS
1536575284.73922,201,9227230278991220736,1,Fuzzing
1508687504.017049,198,9045902624532509373,1,Fuzzing
1536575130.025614,241,4299161600,1,DoS
1536574973.476554,197,16202606323325104204,1,Fuzzing
1536574708.917555,193,1380943817263207653,0,Normal
1536574362.436155,451,477951743163891715,0,Normal
1536575160.948942,209,36029621619195392,1,Fuzzing
1536574597.713724,417,71745019132928,0,Normal
1536574657.459631,193,17321417556546532831,0,Normal
1536575109.050964,197,126346692587486985,1,Replay
1536574941.005888,485,6631042685035610484,1,Fuzzing
1536574553.78495,456,14123006960751950846,0,Normal
1536575003.637054,1221,0,1,Replay
1508687542.422096,1018,0,1,Fuzzing
1536575316.655447,451,490055222997024771,1,Fuzzing
1536574076.929791,211,3175669956482240512,0,Normal
1536574882.447644,977,88946092644380223,0,Normal
1536574963.94707,209,18014948248583936,1,Replay
1536574596.287896,1105,0,0,Normal
1536575252.103931,453,3168330682770785790,1,Fuzzing
1536574719.766767,193,6923351411533440752,0,Normal
1536575086.848112,211,3170075641320116224,1,Fuzzing
1536574468.98864,455,63,0,Normal
1536574016.929075,201,9230153824574902272,0,Normal
1508687285.80638,394,3602879732129202176,0,Normal
1508687541.290572,394,3368692549928878080,1,Fuzzing
1536575182.59991,249,0,1,Replay
1536575010.936043,562,0,1,Fuzzing
1508687513.047217,198,9205216688256622668,1,Fuzzing
1536575148.075517,453,3173115830412576767,1,DoS
1536574986.097953,489,60396929024,1,Replay
1536575027.083843,249,54324670505156608,1,Fuzzing
1536574529.588028,451,488929499185940737,0,Normal
1536574974.399128,500,0,1,DoS
1536574140.017403,201,9227166507417473024,0,Normal
1536575166.330948,1105,0,1,Fuzzing
1536574354.312051,647,0,0,Normal
1536574415.886945,500,0,0,Normal
1536574440.850697,508,18071254414690677660,0,Normal
1536574217.842101,866,0,0,Normal
1536575003.681491,0,0,1,DoS
1536574571.176386,866,0,0,Normal
1536575176.700568,419,9223372036854775808,1,Replay
1536575282.154714,455,63,1,Fuzzing
1536574209.999669,197,12892141563043979949,0,Normal
1536574605.090514,647,12648448,0,Normal
1536575196.617149,193,6030133731667650832,1,Replay
1536574997.417681,0,0,1,DoS
1536575261.458359,961,533103710285332480,1,Fuzzing
1536574751.946074,197,4664778694754677207,0,Normal
1536574520.162572,451,501033112162019842,0,Normal
1536575167.95498,979,52952482140999168,1,Fuzzing
1536574636.071209,389,6157,0,Normal
1536574454.928925,209,18014948248583936,0,Normal
1536575293.903826,389,7165,1,Replay
1508687533.816492,1649,2,1,DoS
1536574203.108656,453,3193381925627298761,0,Normal
1536574745.391735,452,5360060022303557073,0,Normal
1536574156.237854,985,516,0,Normal
1508687334.502771,1272,6057395374866562816,0,Normal
1536575166.881705,485,6629355070213325085,1,Fuzzing
1536575172.253739,723,217580156997337088,1,DoS
1536575085.189419,481,202960,1,Fuzzing
1536574326.986593,452,5360059897749964234,0,Normal
1536574998.322515,0,0,1,DoS
1536574643.945285,979,52952482140996608,0,Normal
1536574554.185305,528,67109374,0,Normal
1536574419.231058,456,14123006960751950846,0,Normal
1536574999.656447,489,3377759850266624,1,Fuzzing
1536574484.298285,389,7164,0,Normal
1536574545.455066,389,6146,0,Normal
1536575158.123844,201,9232350691874312194,1,Fuzzing
1536574030.349029,761,27585677428260871,0,Normal
1536574165.144556,866,0,0,Normal
1536574832.0924,197,17570025716994902631,0,Normal
1536574362.543111,197,2570353070727328600,0,Normal
1536574611.682857,844,16263078745037209604,0,Normal
1508687484.237857,852,0,1,Replay
1536575339.712645,455,824600166463,1,Replay
1536574275.160653,501,17095664250862436842,0,Normal
1536574024.937582,481,69872,0,Normal
1536574463.701986,481,136416,0,Normal
1536575002.149387,501,16429201874218909964,1,Fuzzing
1536573976.371723,1105,0,0,Normal
1536574891.235767,810,795510226222393422,0,Normal
1536574871.63166,455,549739036735,0,Normal
1536574065.854101,201,9229780034141556991,0,Normal
1508687515.735191,0,0,1,DoS
1536574588.783277,455,824600166463,0,Normal
1536575204.807011,193,13966057275488886301,1,Fuzzing
1536575175.918481,209,54044294989806848,1,Fuzzing
1536574569.608148,241,4299161600,0,Normal
1536574130.546572,241,138821937135616,0,Normal
1536574058.581432,452,5360059781782439422,0,Normal
1508687327.188721,394,3611899300453548032,0,Normal
1536574234.755894,1249,5136126922219467576,0,Normal
1536574069.004406,211,3263781563552239618,0,Normal
1536575233.290305,311,1946012651381729288,1,Fuzzing
1508687430.833872,390,14175137501160170,0,Normal
1536575152.001464,452,5360059412418332111,1,Fuzzing
1536574633.089467,451,476262931960432641,0,Normal
1508687315.382119,1638,872415232,0,Normal
1536575293.366194,562,0,1,DoS
1508687511.310699,0,0,1,DoS
1536574197.135984,985,581,0,Normal
1536575342.081496,1225,9234631035923202048,1,DoS
1536574291.934854,453,3150878967978393600,0,Normal
1536574113.133981,193,144237064250435293,0,Normal
1536575232.985078,1105,0,1,Replay
1536575231.065874,193,16396150755674012232,1,Fuzzing
1536575318.379918,479,9302185030333759488,1,Fuzzing
1536574482.537388,197,11541122220679754044,0,Normal
1536575061.951258,961,533103710285332480,1,Replay
1536575317.656769,500,0,1,DoS
1536574632.870743,193,83074742439170772,0,Normal
1508687399.333902,198,9231393989939735238,0,Normal
1536574977.598663,840,27,1,Fuzzing
1536575142.560211,209,54044294989806848,1,DoS
1536574078.932708,647,4390912,0,Normal
1536574432.801082,562,0,0,Normal
1536575062.176152,500,0,1,Replay
1536575170.458216,311,1873954632068573192,1,Fuzzing
1536575228.702073,451,491181333359370241,1,Fuzzing
1536575185.093711,328,0,1,Fuzzing
1536574999.771895,485,6629307516318646449,1,Replay
1536574290.576883,499,4226048,0,Normal
1536574464.786631,419,9223372036854775808,0,Normal
1536574048.077175,209,36029621619195392,0,Normal
1536574020.817994,193,9419451276226165341,0,Normal
1536573991.28997,197,17345613596266372795,0,Normal
1536575291.728565,485,6635398878717805133,1,Fuzzing
1536574115.593719,193,6987039139691244849,0,Normal
1536575255.951929,497,12540836112500785266,1,Fuzzing
1536575169.820289,485,6629442756349526322,1,DoS
1536574670.175776,485,6701340233939550971,0,Normal
1508687436.16465,144,0,0,Normal
1536574300.815589,193,6023373557298956935,0,Normal
1536574573.323456,193,1317937213960024643,0,Normal
1508687558.754076,1297,137641726465382,1,Fuzzing
1536574165.97155,197,9495777309654044203,0,Normal
1536574014.904557,419,9223372036854775808,0,Normal
1536574003.809263,197,12867600672878923359,0,Normal
1536574937.968204,455,824600166463,1,Fuzzing
1536575008.344913,197,10434333660688240640,1,DoS
1536574188.832436,489,60397584384,0,Normal
1536575327.822787,456,9511320942324628479,1,Fuzzing
1508687478.738219,710,281474976710640,1,Fuzzing
1536575035.544845,842,43571097115,1,Fuzzing
1536574290.259565,479,9302185030333759488,0,Normal
1508687468.657138,668,1067087390650138623,0,Normal
1536574488.047444,193,1290301186766062068,0,Normal
1508687315.484623,771,25291061360443392,0,Normal
1536574791.074499,209,18014948248583936,0,Normal
1536575244.428973,485,6629337271818519001,1,DoS
1536574437.936899,419,9223372036854775808,0,Normal
1536575238.588754,1280,808452596,1,Fuzzing
1536574974.145148,211,3169510492343439360,1,Fuzzing
1536575089.573983,419,9223372036854775808,1,DoS
1536574333.233434,211,3172748554087174147,0,Normal
1536575031.733838,193,9303745114945230052,1,DoS
1536574095.570567,481,136416,0,Normal
1536574642.526047,249,95138542128201728,0,Normal
1536574565.086595,201,9229052113923870720,0,Normal
1536574939.972312,647,8519680,1,Fuzzing
1536574154.886933,289,0,0,Normal
1536574911.297689,1017,20466517527280170,0,Normal
1536575330.028128,201,9516081866327724034,1,Fuzzing
1536574758.135281,193,12794944322798517077,0,Normal
1508687321.361323,302,14087257983822069504,0,Normal
1536575031.07227,419,9223372036854775808,1,Replay
1536574399.792263,485,6629333079947215111,0,Normal
1536574315.535102,209,18014948248583936,0,Normal
1536574952.461138,485,6629350809572213047,1,Fuzzing
1536575026.598406,452,5360062268571911626,1,Fuzzing
1508687548.098831,668,2526839305888858111,1,Fuzzing
1536575301.462398,241,57191872593920,1,Fuzzing
1536574745.302872,249,141018963332038656,0,Normal
1536574659.641721,452,27797698357494228,0,Normal
1536574048.309238,352,767921008131,0,Normal
1508687463.905393,302,12502003010689302272,0,Normal
1508687514.823631,0,0,1,DoS
1508687374.473267,198,9214786708615773738,0,Normal
1536575083.41219,389,7167,1,Fuzzing
1508687527.800921,710,281474976710640,1,Replay
1508687504.798247,390,14399454521604202,1,DoS
1536574346.095988,211,3204126447136411649,0,Normal
1536574869.860873,209,0,0,Normal
1536575208.745209,241,4299161600,1,DoS
1508687544.851357,1502,432346113983381570,1,DoS
1536574023.378386,209,0,0,Normal
1536574189.635491,647,4390912,0,Normal
1536575156.074529,249,268527127781965824,1,Fuzzing
1536574948.728516,508,18270541674597602058,1,DoS
1536574313.859081,451,517640372011154178,0,Normal
1536575251.077375,417,71745019117568,1,Fuzzing
1508687514.377852,529,21971580773203968,1,Fuzzing
1508687534.267607,302,14735828035932520192,1,Fuzzing
1536575137.602389,1005,255,1,Fuzzing
1536574379.402718,456,287948901175016449,0,Normal
1536575295.856582,564,0,1,Fuzzing
1508687494.139689,532,64510,1,DoS
1536575174.359564,456,14123006960751950846,1,DoS
1536574955.919218,201,9515341895002296320,1,Fuzzing
1508687518.738317,668,2743859893072035839,1,Fuzzing
1536575093.683631,1105,0,1,Replay
1536575098.898836,419,9223372036854775808,1,Fuzzing
1508687441.065923,695,3774873089,0,Normal
1536575043.101629,1005,255,1,DoS
1536574730.137042,455,824600166463,0,Normal
1536575240.487571,842,9898706971,1,Fuzzing
1536575324.65776,961,533103710285332480,1,Fuzzing
1536574723.076551,497,12540836112500785266,0,Normal
1536574859.754928,211,3149908429108154392,0,Normal
1536574067.438505,241,4299161600,0,Normal
1536575133.251402,451,501033120750907651,1,DoS
1536575143.59242,1280,808452596,1,Replay
1508687496.519152,710,281474976710640,1,Fuzzing
1536574107.392783,241,30790624739328,0,Normal
1536574398.082855,761,16608123271774208,0,Normal
1508687514.119028,502,2170875914651500542,1,Fuzzing
1536574965.367545,528,67109374,1,Fuzzing
1536575007.951157,985,1349,1,Replay
1536574998.098289,562,0,1,Fuzzing
1536575015.922389,452,7882077870954906561,1,Fuzzing
1536575050.624242,453,3173678788956062717,1,Fuzzing
1536574001.820917,313,0,0,Normal
1536575128.240322,209,54044294989806848,1,Replay
1536574907.229708,241,4299161600,0,Normal
1536574722.816362,499,4226048,0,Normal
1536574705.864401,211,3171465466967298048,0,Normal
1536574372.271658,249,268527127781965824,0,Normal
1536574791.127218,485,6634289815820960213,0,Normal
1536575260.453644,417,71749465079808,1,Fuzzing
1536575319.005316,451,473448165013454849,1,DoS
1508687296.057511,532,64510,0,Normal
1536574525.828436,866,0,0,Normal
1536574035.908651,528,0,0,Normal
1536575139.355242,961,533103710285332480,1,Fuzzing
1536575298.563696,197,4877656272722881273,1,Fuzzing
1536574148.393773,249,0,0,Normal
1536575298.665948,508,18387634435974496645,1,Fuzzing
1536574962.149753,842,27,1,Fuzzing
1536574252.780654,381,37539138174976,0,Normal
1536574759.676504,528,0,0,Normal
1536574110.189348,481,69872,0,Normal
1536574962.298672,500,0,1,DoS
1536574084.326089,456,14123006960751950846,0,Normal
1536574458.468747,197,17389340874154244596,0,Normal
1536574397.746521,211,3183532594583048195,0,Normal
1536575147.424572,417,71745019117568,1,Replay
1536575218.907515,489,1138284866197786624,1,Fuzzing
1536574986.076826,489,60396929024,1,Fuzzing
1536574799.553743,211,3174546285663424512,0,Normal
1536574977.782196,201,9515364997631315968,1,Replay
1536574089.531326,419,9223372036854775808,0,Normal
1536575045.825636,532,6796279245877,1,Fuzzing
1536574304.855315,197,5900616612413954358,0,Normal
1536574429.98643,419,9223372036854775808,0,Normal
1508687342.950106,535,10710377341943840,0,Normal
1536574599.312862,211,3201333701057187843,0,Normal
1536575098.7342,386,12154653543831175168,1,DoS
1536575197.138883,456,4899634923897306112,1,Fuzzing
1536574335.114488,209,54044294989806848,0,Normal
1536575057.974273,489,7881359477506048,1,Fuzzing
1536575314.492736,197,15261450625871268223,1,Fuzzing
1536574402.603996,567,0,0,Normal
1536575091.592933,842,27,1,DoS
1536574431.099454,193,16245829163734040542,0,Normal
1536574971.006905,209,54044294989806848,1,DoS
1536574963.969402,201,9515331999397646336,1,Fuzzing
1536574866.861093,389,6173,0,Normal
1536575190.037018,201,9515396883468521472,1,DoS
1508687302.786434,390,13871667994629674,0,Normal
1536574852.368191,417,71745019117568,0,Normal
1536575020.843524,969,506092008125759488,1,Fuzzing
1536575014.776547,532,4399153694762,1,DoS
1536575086.679988,1221,0,1,DoS
1536575040.1588,211,3166678180454993923,1,DoS
1536574351.505961,241,43980469305344,0,Normal
1536574260.707375,197,7158551142509109942,0,Normal
1536574804.742599,417,71749213421568,0,Normal
1536574234.336767,979,53233957117706240,0,Normal
1536574392.392343,456,14123006960751950846,0,Normal
1536574380.309949,417,71745019133184,0,Normal
1536574840.811984,197,3724819960733401539,0,Normal
1536574293.526854,562,0,0,Normal
1536575048.226023,1105,0,1,Fuzzing
1536575332.694887,866,0,1,Fuzzing
1536574150.256884,452,2838043947475601348,0,Normal
1536574110.25743,451,531151402821504770,0,Normal
1536574886.446911,707,522706217232020480,0,Normal
1536575296.553359,193,8089087312054692417,1,Fuzzing
1536575252.338998,211,3189637108524453889,1,Replay
1536574447.619744,456,9511320942324628479,0,Normal
1536574622.982118,456,14123006960751950846,0,Normal
1536574896.396312,647,12648448,0,Normal
1536574131.273502,209,36029621619195392,0,Normal
1536574287.706672,456,9511320942324628479,0,Normal
1536574961.319853,249,0,1,Fuzzing
1536574028.08288,707,521861792301885440,0,Normal
1536575179.07788,193,17547310112781954183,1,DoS
1536575149.400067,417,71744968785920,1,Fuzzing
1536575047.593246,197,2331347692725385252,1,Replay
1536573996.998955,485,6700967155329925940,0,Normal
1536575026.684582,209,54044294989806848,1,Replay
1536574295.416627,456,4899634923897306112,0,Normal
1508687513.007032,144,0,1,Fuzzing
1536574510.061082,249,0,0,Normal
1536574523.203592,485,6701343188742833061,0,Normal
1536574567.714056,209,0,0,Normal
1536575137.273643,1105,0,1,Fuzzing
1508687373.445995,951,55838862442304,0,Normal
1536575131.803369,723,217580156997337088,1,Replay
1536575195.952994,500,0,1,Fuzzing
1536575156.101274,451,485551765105683201,1,Fuzzing
1536575339.562127,197,9230083188478582065,1,Replay
1536575219.053957,723,217580156997337088,1,Replay
1536574735.406268,197,7058960944057579833,0,Normal
1536575317.76422,532,4399153694762,1,Replay
1536575195.237281,211,3171665590968455168,1,Fuzzing
1536575202.008349,528,100663805,1,Replay
1536574536.235789,456,287948901175016449,0,Normal
1536574957.120909,451,477388849043996672,1,Fuzzing
1536574386.567165,1906,18691697672192,0,Normal
1536574742.926499,209,36029621619195392,0,Normal
1536574698.039658,201,9515342951564251136,0,Normal
1536575158.582049,499,12647424,1,Fuzzing
1536574260.727125,193,9242310698376971465,0,Normal
1536575068.500416,723,217580156997337088,1,Fuzzing
1536574052.939652,485,6629673722359841291,0,Normal
1536575280.028956,479,9302185030333759488,1,Replay
1536575319.630624,647,0,1,DoS
1536575329.133677,842,436213531,1,Fuzzing
1536575044.904389,455,549739036735,1,Replay
1536575150.052078,452,27797380527030272,1,Fuzzing
1536575297.653353,193,5785981340007516062,1,Fuzzing
1536574947.53198,249,0,1,Fuzzing
1536574162.925893,241,57178903805952,0,Normal
1536574999.006501,761,58547950636236813,1,Fuzzing
1536574403.490993,193,10441267624471991216,0,Normal
1536575288.134051,197,10611103387443411116,1,DoS
1536574754.444265,647,4390912,0,Normal
1536574138.582009,452,5360059317925971454,0,Normal
1536574982.667021,528,0,1,DoS
1536575333.308424,241,43997733060608,1,Replay
1536575082.820505,241,37641097576448,1,Fuzzing
1536574419.760654,249,68116944363978752,0,Normal
